Wavelength,Transmittance,Std.Dev.
927,90.3364456537348,0.0164214392699958
928,90.3406115464636,0.00939117059563993
929,90.3807925141922,0.0115689946345788
930,90.3883346376501,0.0152936689343213
931,90.4299268564168,0.0149457711839315
932,90.437274487152,0.015228316833548
933,90.4327069708114,0.00954023798897937
934,90.4659756830421,0.0107244187498209
935,90.4784918583485,0.0143729815937487
936,90.4907116997672,0.0139100566275239
937,90.4935930410104,0.0117074123340923
938,90.5231072313326,0.0127901429608734
939,90.5193304680148,0.00970583723666335
940,90.5532275875626,0.0147733645258958
941,90.5347366763462,0.0190019066037288
942,90.5354325024728,0.0110812182742092
943,90.5545201042712,0.0117519425426477
944,90.5503443475388,0.0113162615145653
945,90.55233277911,0.0146208803147045
946,90.5499466664643,0.013476826970697
947,90.5361283339474,0.0103084344657855
948,90.5372217942126,0.0102977693062839
949,90.5519350893026,0.0173468293516046
950,90.5004490148798,0.0141738132473715
951,90.4995547279626,0.0136296383850499
952,90.4698495522758,0.0125276651568495
953,90.4566393465957,0.0113394000025064
954,90.4479991278268,0.0127377902767643
955,90.4317140630019,0.0145486455954899
956,90.4146377549031,0.0158271878503702
957,90.3648171997133,0.0186189491891112
958,90.3806932799206,0.0188450977841007
959,90.3466623518455,0.0155201076441847
960,90.3453728019642,0.0160571033430322
961,90.3041169228042,0.019219788461632
962,90.3006467345974,0.023563893507108
963,90.273881193152,0.0171059302437908
964,90.260501397614,0.01917468511604
965,90.2445473452679,0.0154336998465321
966,90.2144306123844,0.0125224971610816
967,90.1863043241457,0.0140096041761127
968,90.169472361399,0.0164167794957707
969,90.1627404559367,0.0232808593903558
970,90.1296822165202,0.0205929055033438
971,90.1007909317711,0.0211782129917615
972,90.0720078034314,0.0204064872566588
973,90.0562848242339,0.0158833945106268
974,90.0102194477665,0.0182753311224635
975,89.9913453834617,0.0186820507475183
976,89.9603254179107,0.0199119433101982
977,89.9323770943599,0.0255243733350279
978,89.8749276166125,0.0263803253695247
979,89.8766051736988,0.0308307468459225
980,89.8527276046531,0.0268543365166632
981,89.7968078924517,0.0213444460932743
982,89.7560981582483,0.018104504083993
983,89.7115653155491,0.0274670703699859
984,89.6992537175825,0.0211632695897771
985,89.6654793710836,0.0196626963540078
986,89.6459885991982,0.0180592412512673
987,89.5752471228139,0.0255641567233285
988,89.569936387216,0.0218407921043769
989,89.5615775338678,0.0270583522161929
990,89.5684612387625,0.0315456978382833
991,89.5370954998757,0.0358391588331167
992,89.5174360620499,0.035119477709172
993,89.4604480991868,0.0248888400197419
994,89.4647700519494,0.0246348171446706
995,89.3742491344027,0.0306345418318148
996,89.3403028852472,0.0360924921738869
997,89.338537248277,0.026259548804079
998,89.3027415810712,0.0318711441092646
999,89.2375616828133,0.0393851634677121
1000,89.2837217765468,0.0380638446407046
1001,89.1735063478147,0.0302314652681895
1002,89.1621496529709,0.0425361426665652
1003,89.1880959488757,0.0301118347319753
1004,89.2120907508646,0.0220553257688423
1005,89.1288711204089,0.0307211102419362
1006,89.1809477252949,0.0344561930719787
1007,89.2076830584293,0.0252146577807864
1008,89.2285480602607,0.0316475426968691
1009,89.2341324799739,0.0496037842739562
1010,89.2228660270046,0.0446556444137919
1011,89.2922507754864,0.0543260769057245
1012,89.24050110442,0.0464771018445497
1013,89.272449062571,0.0370241229324938
1014,89.3016630301994,0.0295042621051461
1015,89.3725809538492,0.0471191155689263
1016,89.3459923973052,0.0386083248032075
1017,89.3496221029128,0.0389276428447805
1018,89.3980977073339,0.0638465776583542
1019,89.3611007910512,0.0451174240634293
1020,89.440216279023,0.0427726365793918
1021,89.4203817528411,0.0552409696361898
1022,89.3823942277735,0.0496722422142479
1023,89.3885771435886,0.0408405509976195
1024,89.346090495518,0.0458411846012132
1025,89.3922085792133,0.0527438722587198
1026,89.4368774865072,0.0445398869169405
1027,89.4008460998952,0.050114254243568
1028,89.3400086099956,0.0566599298759493
1029,89.422738099935,0.0516570186876235
1030,89.4105643082745,0.0541665503958725
1031,89.4082082819678,0.0710171819497593
1032,89.509376940301,0.0478981823774254
1033,89.4029074497657,0.06650860286425
1034,89.467815189499,0.0642830133833979
1035,89.4970930897267,0.0662530084206889
1036,89.5845908478565,0.0550788624651738
1037,89.4686992811045,0.0724977333101153
1038,89.4495459188007,0.0815931902978274
1039,89.4796037959174,0.0801292680083169
1040,89.5592175282648,0.0714820830231049
1041,89.575345472739,0.0823700890775322
1042,89.5176326350596,0.0936959634268776
1043,89.651500711018,0.102618993045525
1044,89.7068374620844,0.106889199886805
1045,89.6912767042728,0.0926950980255867
1046,89.7245681974191,0.0980049619082731
1047,89.8139647368347,0.101583926301889
1048,89.8122883489393,0.0821080806725771
1049,89.9628935440093,0.0843114630828761
1050,89.7825130257372,0.0889848021013737
1051,89.7611242693003,0.0971132103089733
1052,89.8923954805539,0.0808158351752117
1053,89.7472292370418,0.0951310392110439
1054,89.9048322997233,0.108800223263375
1055,89.9174682905694,0.143995972329847
1056,89.8055831102517,0.118325953736344
1057,89.9832435963608,0.0756458570265393
1058,89.6795586750794,0.107988831124964
1059,89.7032917354983,0.164625144407684
1060,89.7387553089046,0.164984230241122
1061,90.1684823437794,0.161775624909743
1062,89.7406273869587,0.156407871669438
1063,90.0448157031081,0.168702332756273
1064,90.0327549275063,0.132468433520254
1065,90.0412566176916,0.175246444261113
1066,89.7750214528443,0.134604988048327
1067,90.4242676019122,0.139504543010457
1068,90.0038947130311,0.173618380428473
1069,90.3845634972523,0.219463439906234
1070,90.2632763033109,0.214407802249399
1071,90.3494399064144,0.188779890131022
1072,90.5111811472012,0.225819241267531
1073,90.1500699972959,0.170112841133006
1074,89.8766051736988,0.24002274322649
1075,90.108210754476,0.188737777193383
1076,89.8114994713449,0.15365842499914
1077,90.2538617909797,0.211070686237683
1078,90.1002962986481,0.17043836448031
1079,89.961708245931,0.221395244738288
1080,90.1385889321563,0.206771864922195
1081,89.8664416312018,0.342831719625666
1082,90.0476828464463,0.279248575154564
1083,89.9676348924948,0.224106733350471
1084,89.8134716783232,0.192444244927679
1085,90.2144306123844,0.251303743967869
1086,89.6637073076339,0.212902049356495
1087,89.9411655603956,0.253425555085263
1088,89.9656593002586,0.31624929336226
1089,90.057273609965,0.236914031619792
1090,89.9961870434464,0.18476320053881
1091,89.9738582916041,0.210878404961998
1092,89.6732571748354,0.202328951603948
1093,89.9986573784863,0.351103949627932
1094,89.8151480883059,0.281094256801069
1095,90.5574034772564,0.327993366190634
1096,89.7252577968044,0.33835086214244
1097,89.3531538499024,0.3746875381719
1098,89.7692060575278,0.367709478760533
1099,88.8267042227569,0.344594132369918
1100,89.231585157456,0.374072672484106
