# Various filters measured in 2007 (transmittances %)
Wavelength  rosco226	rosco00	PE	PET	solatrol	luminance	PETPET	PEPE	2rosco00	2rosco226	PEPET	PErosco226	PETrosco226	PETrosco00	2rosco
663	90.9	90.3	90.7	91.6	42.8	73.1	84.2	82.9	82.2	82.2	83.5	81.7	82.4	83.2	81.4
664	90.7	90.2	90.7	91.5	42.8	73.1	84.2	82.9	82.2	82.1	83.5	81.8	82.4	83.1	81.4
665	90.5	90.2	90.8	91.5	42.9	73.1	84.2	82.8	82.1	82	83.5	81.9	82.4	83.1	81.5
666	90.4	90.3	90.9	91.5	43.2	73.2	84.1	83	82	82	83.5	81.9	82.5	83.1	81.5
667	90.1	90.2	90.8	91.4	43.4	73.1	84	82.9	82.1	82	83.5	82	82.4	83.1	81.5
668	89.9	90.2	90.6	91.4	43.9	73.1	84	82.8	82.1	82	83.5	82.2	82.5	83	81.6
669	89.8	90.2	90.7	91.5	44.4	73.2	84	82.8	82.1	82	83.6	82.3	82.7	83	81.8
670	89.5	90.2	90.7	91.5	45	73.2	83.9	82.8	82.1	82	83.5	82.4	82.8	83	82
671	89.4	90.2	90.7	91.4	45.7	73.2	83.9	82.8	82.1	81.9	83.5	82.5	82.9	83	82
672	89.3	90.2	90.8	91.5	46.5	73.2	84	82.8	82.1	81.9	83.6	82.7	83.1	83.1	82.1
673	89.2	90.3	90.8	91.5	47.3	73.2	84.1	82.9	82.1	81.9	83.6	82.8	83.2	83	82.3
674	89.1	90.3	90.8	91.5	48.2	73.2	84.1	82.8	82.2	81.8	83.5	82.8	83.2	83	82.4
675	89.1	90.3	90.8	91.4	49	73.2	84.1	82.9	82.1	81.7	83.5	82.9	83.3	83.1	82.5
676	89	90.4	90.8	91.4	49.9	73.3	84	82.8	82.1	81.7	83.6	83	83.3	83	82.6
677	88.9	90.4	90.8	91.4	50.7	73.4	84	82.8	82.2	81.7	83.5	83	83.3	83	82.7
678	89	90.4	90.9	91.4	51.5	73.4	84	82.9	82.2	81.7	83.5	83	83.4	83.1	82.7
679	89.1	90.3	90.8	91.5	52.3	73.4	84	82.9	82.2	81.7	83.6	83.1	83.5	83	82.7
680	89.1	90.2	90.8	91.4	52.9	73.4	83.8	82.8	82.2	81.7	83.6	83.1	83.6	83	82.7
681	89.2	90.2	90.9	91.4	53.5	73.5	83.8	82.9	82.2	81.7	83.6	83.1	83.6	83	82.6
682	89.3	90.2	90.8	91.4	54	73.6	83.9	82.8	82.2	81.6	83.6	83.1	83.6	83	82.6
683	89.4	90.3	90.8	91.5	54.4	73.5	83.9	82.9	82.2	81.6	83.6	83.1	83.5	83	82.6
684	89.6	90.3	90.9	91.5	54.8	73.5	84	83	82.2	81.7	83.5	83	83.4	83	82.6
685	89.8	90.3	90.9	91.4	55	73.5	84	83	82.2	81.8	83.6	82.8	83.4	83	82.5
686	89.9	90.2	90.8	91.4	55.2	73.5	84	83	82.2	81.8	83.6	82.8	83.3	83.1	82.4
687	90	90.3	90.7	91.3	55.3	73.6	84	83.1	82.3	81.8	83.5	82.7	83.2	83.1	82.4
688	90.3	90.4	90.7	91.4	55.3	73.7	84	83.1	82.3	81.9	83.6	82.6	83.1	83.1	82.3
689	90.5	90.4	90.7	91.4	55.3	73.7	84	83.1	82.2	82	83.6	82.6	83	83.1	82.2
690	90.6	90.3	90.8	91.3	55.2	73.6	83.9	83	82.2	82	83.5	82.5	82.9	83	82.1
691	90.8	90.2	90.8	91.2	54.9	73.7	83.8	82.9	82.2	82	83.5	82.4	82.7	83	82.1
692	90.9	90.3	90.8	91.3	54.5	73.7	83.8	83	82.2	82.1	83.6	82.3	82.6	83.1	81.9
693	91.1	90.4	90.9	91.4	54	73.7	83.9	83	82.3	82.2	83.7	82.2	82.6	83.1	81.9
694	91.2	90.4	90.9	91.4	53.4	73.8	83.8	83	82.3	82.2	83.7	82.1	82.4	83	81.8
695	91.2	90.4	90.8	91.4	52.7	73.8	83.8	83	82.2	82.2	83.6	82	82.3	83.1	81.7
696	91.3	90.4	90.8	91.4	52	73.8	83.9	83	82.2	82.2	83.6	81.9	82.3	83.1	81.6
697	91.4	90.4	90.9	91.4	51	73.8	83.9	83	82.2	82.3	83.5	82	82.1	83.1	81.6
698	91.4	90.4	90.9	91.4	49.9	73.9	84	83.1	82.2	82.3	83.5	81.9	82	83.1	81.6
699	91.3	90.4	90.9	91.4	48.8	74	83.9	83.1	82.2	82.3	83.5	81.8	82.1	83	81.5
700	91.2	90.2	90.9	91.4	47.6	74	83.9	83.1	82.2	82.3	83.5	81.9	82	83	81.5
701	91.2	90.2	90.9	91.3	46.3	73.9	83.9	83.1	82.2	82.2	83.5	81.8	81.9	83	81.4
702	91	90.3	90.8	91.3	44.9	73.9	83.7	83.1	82.2	82.2	83.5	81.8	82	83	81.4
703	90.9	90.3	90.8	91.4	43.5	74	83.6	83	82.2	82.2	83.5	81.9	82	82.9	81.5
704	90.8	90.3	90.9	91.4	42.2	74	83.7	83.1	82.3	82.2	83.5	82	82	82.9	81.6
705	90.7	90.4	90.8	91.3	40.8	74	83.7	83.1	82.3	82.1	83.4	82	82.1	83	81.6
706	90.5	90.3	90.8	91.2	39.4	74	83.6	83.1	82.2	82.1	83.5	82.1	82.2	83	81.6
707	90.3	90.2	90.8	91.2	38	74	83.6	83	82.2	82.1	83.5	82.1	82.3	83	81.7
708	90.1	90.2	90.8	91.2	36.7	74	83.6	83	82.2	82.1	83.4	82.2	82.4	83	81.8
709	89.9	90.3	90.8	91.2	35.4	74.1	83.7	83	82.3	82	83.5	82.3	82.5	83	81.9
710	89.8	90.3	90.8	91.2	34.2	74.1	83.8	83	82.2	82.1	83.5	82.4	82.6	83	82
711	89.6	90.3	90.8	91.3	33	74.1	83.8	83.1	82.2	82	83.4	82.5	82.7	82.9	82.1
712	89.5	90.3	90.9	91.3	31.7	74.1	83.7	83.1	82.3	82.1	83.5	82.7	82.8	83	82.2
713	89.4	90.4	90.9	91.3	30.5	74.2	83.7	83.1	82.3	82.1	83.4	82.8	83	83.1	82.3
714	89.3	90.4	90.9	91.3	29.2	74.2	83.7	83.1	82.3	82.1	83.4	83	83.1	83.1	82.4
715	89.2	90.3	90.9	91.4	27.9	74.2	83.6	83.1	82.3	82	83.5	83.1	83.2	83	82.5
716	89.1	90.3	90.9	91.4	26.5	74.3	83.6	83.1	82.3	82	83.4	83.2	83.4	83	82.6
717	89.1	90.4	90.9	91.3	24.9	74.3	83.5	83.1	82.3	82	83.4	83.2	83.4	83	82.7
718	89	90.3	90.9	91.2	23.2	74.3	83.6	83.1	82.3	82	83.4	83.2	83.4	83	82.8
719	89.1	90.2	90.9	91.2	21.3	74.3	83.6	83.1	82.3	82	83.4	83.2	83.5	83	82.8
720	89.1	90.3	91	91.2	19.3	74.2	83.7	83.2	82.3	82	83.4	83.4	83.6	83	82.9
721	89.1	90.3	91	91.2	17.4	74.3	83.8	83.1	82.2	82	83.4	83.5	83.6	83	82.9
722	89.2	90.3	90.9	91.2	15.5	74.3	83.8	83.1	82.2	82	83.4	83.4	83.7	83	82.9
723	89.2	90.2	90.8	91.3	13.6	74.3	83.7	83.1	82.2	82	83.4	83.4	83.7	83	82.9
724	89.4	90.2	90.9	91.2	11.8	74.4	83.6	83.1	82.3	82.1	83.5	83.3	83.7	83	82.9
725	89.6	90.3	91	91.2	10.3	74.4	83.6	83.1	82.3	82.2	83.4	83.4	83.7	83	82.9
726	89.7	90.3	91	91.3	9.1	74.5	83.5	83.1	82.3	82.1	83.3	83.4	83.7	83	82.9
727	89.8	90.4	90.9	91.3	8.2	74.5	83.3	83.2	82.3	82.2	83.3	83.3	83.6	83	82.9
728	89.9	90.4	90.9	91.2	7.6	74.5	83.3	83.2	82.3	82.2	83.4	83.3	83.6	83	82.7
729	90.1	90.4	90.9	91.2	7.2	74.5	83.4	83.2	82.3	82.2	83.4	83.2	83.6	83	82.7
730	90.2	90.3	90.9	91.3	7	74.5	83.4	83.2	82.3	82.3	83.3	83	83.5	83.1	82.6
731	90.3	90.3	90.9	91.3	7	74.4	83.5	83.2	82.2	82.2	83.4	83	83.4	83	82.5
732	90.6	90.4	90.8	91.1	7.2	74.5	83.6	83.2	82.3	82.2	83.4	82.9	83.3	83	82.4
733	90.8	90.4	90.9	91.2	7.6	74.6	83.6	83.2	82.4	82.3	83.3	82.8	83.2	83	82.4
734	91	90.4	91	91.2	8.1	74.7	83.7	83.2	82.4	82.4	83.4	82.8	83.1	83	82.4
735	91.1	90.4	91	91.1	8.8	74.6	83.7	83.1	82.5	82.5	83.5	82.7	83	83.1	82.2
736	91.2	90.4	90.9	91.2	9.6	74.6	83.6	83.2	82.3	82.5	83.4	82.6	82.8	83	82.1
737	91.2	90.4	90.9	91.2	10.5	74.6	83.5	83.2	82.2	82.4	83.4	82.4	82.7	82.9	82
738	91.3	90.3	90.9	91.2	11.5	74.6	83.4	83.1	82.3	82.4	83.4	82.3	82.6	83	81.9
739	91.3	90.3	90.8	91.2	12.7	74.7	83.3	83.2	82.4	82.4	83.3	82.1	82.6	83	81.7
740	91.3	90.2	90.9	91.2	14	74.7	83.3	83.2	82.4	82.4	83.3	82.1	82.4	83	81.7
741	91.5	90.3	91	91.3	15.4	74.8	83.3	83.1	82.4	82.4	83.3	82.1	82.5	82.9	81.7
742	91.5	90.2	91.1	91.3	16.9	74.9	83.4	83.2	82.4	82.3	83.4	82.1	82.5	82.8	81.7
743	91.4	90.3	91.1	91.2	18.6	74.8	83.4	83.4	82.4	82.4	83.4	82.2	82.3	83	81.7
744	91.4	90.5	91	91.1	20.3	74.8	83.3	83.3	82.4	82.3	83.4	82.1	82.3	83	81.6
745	91.3	90.4	90.9	91.2	22.2	74.8	83.4	83.2	82.4	82.3	83.5	82	82.2	82.9	81.6
746	91	90.4	90.9	91.2	24.3	74.8	83.3	83.2	82.4	82.2	83.5	81.9	82.1	82.9	81.5
747	91.1	90.6	91	91.2	26.3	74.9	83.3	83.2	82.4	82.2	83.4	81.9	82.1	83	81.6
748	91.1	90.6	90.9	91.2	28.4	74.9	83.4	83.2	82.4	82.2	83.4	82	82.1	82.9	81.6
749	90.9	90.4	90.9	91.2	30.7	75	83.4	83.3	82.4	82.2	83.4	82.1	82	82.8	81.6
750	90.8	90.5	91	91.1	33	74.9	83.4	83.3	82.4	82.3	83.4	82.1	82	82.9	81.7
751	90.8	90.4	91.1	91.1	35.2	74.9	83.4	83.2	82.5	82.3	83.4	82.2	81.9	82.9	81.7
752	90.4	90.4	91.1	91.2	37.5	75	83.3	83.3	82.3	82.2	83.4	82.2	81.9	82.9	81.7
753	90.2	90.4	91	91	39.8	75	83.2	83.3	82.3	82.1	83.4	82.3	82.1	82.9	81.6
754	90.1	90.3	91	91	42.1	75	83.2	83.3	82.3	82.1	83.4	82.3	82.2	82.9	81.7
755	89.9	90.5	91	91	44.7	75.1	83.2	83.4	82.4	82.1	83.4	82.4	82.2	83	81.9
756	89.7	90.5	91	91	47.3	75.1	83.2	83.4	82.5	82.1	83.5	82.4	82.3	83.1	82
757	89.6	90.4	90.9	90.9	49.7	75	83.2	83.2	82.6	82.1	83.5	82.5	82.3	82.9	82.2
758	89.4	90.3	90.9	90.9	52	75	83.2	83.1	82.4	81.9	83.4	82.7	82.3	82.7	82.2
759	89.4	90.3	90.9	91	54.3	75	83.2	83.3	82.2	82	83.4	82.8	82.3	82.7	82.4
760	89.4	90.3	90.9	91	56.7	74.9	83.2	83.3	82.2	82.1	83.5	82.9	82.4	82.8	82.3
761	89.4	90.4	91.1	91.1	59	75	83.4	83.3	82.4	82.1	83.5	83	82.7	83	82.3
762	89.3	90.5	91.2	91.1	61.4	75.1	83.4	83.4	82.5	82.1	83.4	83.1	82.8	83	82.6
763	88.9	90.5	90.9	91	63.4	75.1	83.4	83.3	82.4	82.1	83.3	83.2	82.9	82.9	82.6
764	88.9	90.4	90.8	90.8	65.2	75.1	83.3	83.3	82.4	82.1	83.4	83.3	82.9	82.8	82.6
765	89	90.4	90.8	90.8	67.2	75	83.1	83.4	82.3	82.1	83.4	83.4	82.9	82.8	82.9
766	89.1	90.3	90.9	90.8	69.1	75	83	83.4	82.3	82.1	83.4	83.4	83.1	82.8	82.9
767	89.3	90.3	91	91	70.7	75.1	83	83.4	82.3	82.2	83.2	83.4	83.2	82.8	82.9
768	89.3	90.3	91	91	72.2	75.1	83	83.3	82.4	82.2	83.3	83.4	83.2	82.9	83
769	89.2	90.3	91	91	73.8	75.1	83	83.2	82.4	82.1	83.4	83.4	83.3	82.8	83
770	89.1	90.2	91.1	90.9	75.1	75.3	83	83.2	82.3	82.1	83.4	83.4	83.4	83	83
771	89.3	90.2	91.1	90.8	76.2	75.2	83	83.2	82.4	82.2	83.3	83.5	83.5	83	83
772	89.5	90.4	90.9	90.8	77.4	75.2	83	83.4	82.5	82.3	83.3	83.5	83.4	82.8	83
773	89.5	90.4	90.9	90.9	78.5	75.2	83.2	83.4	82.4	82.3	83.4	83.5	83.4	82.8	82.9
774	89.8	90.4	91	91	79.4	75.4	83.3	83.3	82.3	82.4	83.3	83.6	83.5	82.8	82.9
775	89.9	90.3	91.1	91	80.4	75.5	83.3	83.2	82.4	82.5	83.3	83.4	83.3	82.8	82.9
776	90	90.2	91	90.9	81.2	75.4	83.1	83.1	82.4	82.3	83.3	83.1	83	82.8	82.7
777	90.1	90.2	91.1	90.9	81.8	75.4	83	83.3	82.2	82.4	83.3	83	83.1	82.8	82.7
778	90.2	90.4	91.1	91	82.5	75.5	83.1	83.6	82.4	82.5	83.3	83.2	83.2	82.7	82.9
779	90.5	90.5	91	90.9	83.3	75.5	83	83.6	82.6	82.5	83.4	83.4	83	82.7	82.9
780	90.6	90.5	90.9	90.9	83.9	75.5	82.9	83.4	82.6	82.4	83.3	83.4	83	82.7	82.6
781	90.7	90.3	90.9	90.9	84.2	75.5	82.9	83.3	82.4	82.7	83.1	83.3	83.1	82.7	82.4
782	90.9	90.3	90.9	91	84.7	75.5	82.8	83.4	82.4	82.9	83.3	83.1	83	82.7	82.5
783	91.1	90.6	91	91	85.2	75.5	82.8	83.4	82.4	82.9	83.3	82.9	83.1	82.8	82.6
784	91.2	90.6	91.1	91	85.5	75.6	82.9	83.4	82.5	82.8	83.3	83	83.1	82.9	82.4
785	91.3	90.5	91	91	85.9	75.7	83	83.5	82.5	82.8	83.4	83	83	83	82.4
786	91.4	90.4	91	91	86.1	75.6	83	83.5	82.4	82.7	83.4	82.9	82.9	82.9	82.4
787	91.5	90.4	91	90.9	86.3	75.5	83	83.3	82.4	82.5	83.3	82.5	82.6	82.7	82.1
788	91.4	90.5	91	90.8	86.6	75.6	83.1	83.4	82.4	82.4	83.3	82.5	82.4	82.8	82.1
789	91.4	90.5	91.1	91	86.7	75.8	83.4	83.5	82.4	82.6	83.2	82.5	82.4	82.7	82.1
790	91.5	90.5	91.1	91.1	87.1	75.8	83.4	83.5	82.4	82.7	83.3	82.4	82.5	82.8	81.9
791	91.5	90.5	91	91	87.4	75.8	83.3	83.5	82.4	82.8	83.3	82.3	82.3	82.9	81.9
792	91.4	90.4	90.9	91.1	87.4	75.7	83.1	83.3	82.4	82.6	83.2	82.1	82	82.9	81.8
793	91.5	90.3	90.9	90.9	87.4	75.5	83	83.3	82.4	82.6	83.2	82.1	82	83	81.8
794	91.4	90.3	91	90.8	87.7	75.5	82.9	83.4	82.5	82.6	83.2	82.3	82	83	81.7
795	91.4	90.3	91	90.9	87.8	75.6	82.8	83.5	82.5	82.6	83.1	82.3	82	82.9	81.6
796	91.4	90.4	91	90.8	87.8	75.6	82.7	83.6	82.5	82.4	83.2	82.3	81.9	82.7	81.5
797	91.1	90	90.9	90.9	88	75.8	82.7	83.5	82.2	82.3	83	82.1	82	82.7	81.6
798	90.8	90	90.8	91	88.1	76	82.8	83.5	82	82.3	82.8	82	82.1	82.8	81.6
799	90.7	90.2	90.8	91	88.1	75.9	82.8	83.5	82.1	82.2	83	82	81.9	82.8	81.6
800	90.9	90.3	91.2	91.1	88	75.8	82.7	83.3	82.2	82	83	82	81.9	82.9	81.5
